head	O	art	eve	geo	gpe	nat	org	per	tim
2002	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000877192982456
2003	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.002144249512671
2004	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.001267056530214
2005	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000974658869396
2006	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.001364522417154
2007	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.001072124756335
2008	0.000015388640106	0.000112956060093	0.000226039783002	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.001364522417154
2009	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000974658869396
2010	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.001267056530214
2011	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000292397660819
2012	0.000015388640106	0.000112956060093	0.000226039783002	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000389863547758
2014	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
2017	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
2019	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
2030	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
21	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000487329434698
22	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000292397660819
22-year	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
223	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
227	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
23	0.000092331840635	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
232	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
24	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000487329434698
24-hour	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
24-year	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
245	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
25	0.000184663681270	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000487329434698
25-year-old	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
250	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
257	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
26	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000487329434698
26-year	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
27	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000292397660819
27-year	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
28	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000292397660819
29	0.000076943200529	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000292397660819
3	0.000015388640106	0.000225912120185	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000487329434698
3,00,000	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
3,000	0.000092331840635	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
3,400	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
3,500	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
3.9	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
30	0.000292384162012	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000389863547758
30,000	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
30-day	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
30-year	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
300	0.000092331840635	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
30th	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000292397660819
31	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000389863547758
32	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
32-year-old	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000182999359502	0.000090033312326	0.000097465886940
325-member	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
33	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
33-member	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
330	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
34	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
34-day	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
35	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
35-year-old	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
350	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
351	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
36	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
37	0.000061554560423	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
37-year-old	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
38	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
38-year-old	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
39	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
3:34:33.2	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
4	0.000015388640106	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000194931773879
4,00,000	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4,000	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4,200	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4,40,000	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4,500	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4.11	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4.5	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4.6	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4.8	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
4.9	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
40	0.000153886401059	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
400	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
41st	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
42	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
428	0.000030777280212	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
43	0.000046165920318	0.000112956060093	0.000113019891501	0.000088888888889	0.000099700897308	0.000113700966458	0.000091499679751	0.000090033312326	0.000097465886940
